,index,Count
5,the,119
18,of,59
23,be,49
13,to,34
15,a,33
1,turbine,33
29,and,32
32,in,25
3,optimisation,21
31,this,20
74,flow,19
85,model,18
27,for,16
37,power,16
34,an,12
7,approach,12
83,by,11
0,tidal,11
240,[,11
242,],11
2,array,11
172,that,10
90,gradient,10
4,use,10
28,extract,9
81,as,9
86,which,8
104,configuration,8
80,problem,8
124,at,7
92,algorithm,6
46,these,6
230,can,6
114,solution,6
105,with,6
88,solve,5
107,position,5
96,dimensional,5
68,nonlinear,5
109,parameter,5
140,realistic,5
20,energy,5
66,site,5
125,cost,5
209,complex,5
220,such,5
116,equation,5
12,potential,5
128,number,5
135,optimise,5
69,interaction,4
78,paper,4
151,farm,4
150,layout,4
91,base,4
94,iteration,4
95,two,4
99,shallow,4
100,water,4
101,predict,4
225,or,4
193,output,4
210,between,4
6,adjoint,4
53,tuning,4
33,order,4
45,how,3
40,typically,3
108,their,3
38,hundred,3
110,compute,3
122,from,3
129,crucial,3
134,demonstrate,3
25,key,3
139,more,3
24,one,3
143,256,3
152,formulate,3
153,PDE,3
158,framework,3
161,available,3
194,find,3
195,optimal,3
198,it,3
201,capture,3
14,yield,3
11,have,3
229,optimum,3
237,example,3
316,distance,3
336,technique,3
102,performance,3
63,difficult,3
82,constrain,3
73,on,3
93,each,3
84,physical,3
61,however,3
67,constraint,3
171,advantage,2
252,account,2
253,channel,2
254,geometry,2
319,impact,2
385,necessary,2
165,become,2
256,thus,2
162,http://opentidalfarm.org,2
192,maximise,2
320,efficiency,2
160,source,2
159,open,2
76,novel,2
157,software,2
219,simplify,2
155,many,2
154,allow,2
315,three,2
58,major,2
261,42,2
19,renewable,2
177,grid,2
321,show,2
249,Vennell,2
217,different,2
347,ref,2
348,.,2
70,wake,2
65,legal,2
232,derive,2
233,whole,2
200,change,2
234,space,2
197,importance,2
332,bathymetry,2
17,amount,2
191,individually,2
330,domain,2
189,tune,2
367,system,2
368,method,2
370,large,2
324,than,2
247,estimate,2
148,Scotland,2
263,require,2
62,manual,2
147,Firth,2
118,causality,2
297,investigate,2
302,al,2
87,then,2
301,et,2
42,naturally,2
120,through,2
119,backwards,2
49,maximum,2
146,Pentland,2
127,independent,2
117,propagate,2
35,economically,2
279,accurately,2
41,deploy,2
50,possible,2
113,take,2
112,time,2
281,result,2
126,almost,2
54,could,2
275,while,2
136,four,2
145,Sound,2
144,Inner,2
312,regular,2
44,question,2
269,computationally,2
138,scenario,2
39,must,2
287,computational,2
304,compare,2
307,improve,2
339,fidelity,1
333,dynamic,1
293,only,1
296,identify,1
338,combine,1
343,feasible,1
341,automate,1
340,advanced,1
295,manually,1
342,identification,1
337,extraction,1
334,we,1
335,present,1
294,handful,1
327,guide,1
298,give,1
299,1,1
314,28,1
313,Lee,1
311,%,1
310,50,1
309,over,1
317,adjacent,1
308,outcome,1
318,row,1
306,able,1
305,rectangular,1
303,8,1
322,decay,1
323,less,1
325,diameter,1
326,study,1
328,intuition,1
329,experience,1
300,Divett,1
331,bottom,1
344,circumvent,1
48,configure,1
345,limitation,1
395,section,1
401,minimum,1
400,incorporate,1
399,thirdly,1
398,200,1
397,approximate,1
396,6,1
394,industrial,1
403,restriction,1
393,scale,1
392,evaluation,1
391,small,1
390,relatively,1
389,free,1
388,unlike,1
402,separation,1
404,finally,1
386,actual,1
413,functional,1
419,all,1
418,OpenTidalFarm,1
417,call,1
416,implement,1
415,environmental,1
414,profit,1
412,other,1
405,same,1
411,Stokes,1
410,Navier,1
409,average,1
408,Reynolds,1
407,extend,1
406,mathematical,1
387,secondly,1
384,itself,1
346,note,1
356,few,1
362,3,1
361,e.g.,1
360,see,1
359,annealing,1
358,simulate,1
357,genetic,1
355,magnitude,1
364,variational,1
354,maximisation,1
353,"20,21",1
352,mathematic,1
351,applied,1
350,research,1
349,topic,1
363,efficiently,1
291,38,1
383,field,1
376,iterate,1
382,effect,1
381,loop,1
380,close,1
379,firstly,1
378,several,1
377,until,1
375,evaluate,1
365,calculus,1
374,re-,1
373,adjust,1
372,reposition,1
371,automatically,1
369,apply,1
366,auxiliary,1
292,consequently,1
257,step,1
290,exploration,1
204,whether,1
163,introduction,1
164,increase,1
166,competitive,1
167,promising,1
168,option,1
169,electricity,1
170,generation,1
173,predictable,1
174,advance,1
175,highly,1
176,attractive,1
178,management,1
179,amortise,1
180,fix,1
181,installation,1
182,connection,1
183,consist,1
184,particular,1
185,raise,1
186,where,1
187,place,1
188,within,1
190,they,1
59,economic,1
196,huge,1
72,dependence,1
199,substantially,1
71,cubic,1
202,possibly,1
75,speed,1
156,capability,1
77,contribution,1
30,harness,1
97,finite,1
98,element,1
43,lead,1
103,current,1
106,respect,1
51,positioning,1
89,efficient,1
52,individual,1
111,fraction,1
36,useful,1
115,associate,1
121,computation,1
123,back,1
26,technology,1
21,stream,1
130,any,1
131,practical,1
132,application,1
133,utility,1
55,significantly,1
137,idealised,1
56,influence,1
57,hence,1
141,case,1
142,up,1
79,formulation,1
149,highlight,1
22,generator,1
203,determine,1
205,project,1
289,prohibit,1
206,viable,1
248,basin,1
250,"39,40",1
251,simple,1
255,forcing,1
47,should,1
258,need,1
259,achieve,1
260,full,1
262,observe,1
264,run,1
265,if,1
266,perform,1
267,naively,1
268,make,1
270,infeasible,1
271,expensive,1
272,physically,1
273,accurate,1
274,task,1
276,provide,1
277,coarse,1
278,not,1
280,second,1
282,usually,1
283,numerical,1
284,partial,1
285,differential,1
286,pde,1
288,expense,1
246,simplified,1
245,15,1
244,Cummins,1
223,analytical,1
207,determination,1
208,because,1
16,vast,1
211,fact,1
212,depend,1
213,sensitively,1
214,velocity,1
215,heretofore,1
216,address,1
218,way,1
60,interest,1
221,either,1
222,explicit,1
224,expression,1
243,Garrett,1
10,tide,1
226,extremely,1
227,fast,1
228,mean,1
9,oceanic,1
231,analytically,1
235,rapidly,1
236,explore,1
238,Bryden,1
239,Couch,1
8,abstract,1
241,5,1
64,due,1
420,code,1
