,index,Count
62,their,1
61,evidence,1
60,diagnostic,1
59,accord,1
49,region,1
46,abstract,1
42,supplement,1
38,origin,1
35,nitric,1
34,than,1
33,rapidly,1
29,pernitric,1
26,observe,1
15,modify,1
11,highlight,1
78,',1
80,plausible,1
81,range,1
101,today,1
118,modern,1
116,0.1,1
113,during,1
112,m,1
111,∼2,1
110,depth,1
108,perturbation,1
106,mix,1
99,background,1
83,sulfur-,1
97,eon,1
96,amazonian,1
95,3byr,1
94,last,1
93,throughout,1
91,assume,1
88,integrate,1
87,past,1
211,phosphate,1
212,oxide,1
214,light,1
215,h,1
312,most,1
311,calcium,1
310,potassium,1
309,sodium,1
308,cation,1
307,along,1
304,1.3±0.5wt.%,1
301,provide,1
299,Chemistry,1
298,Wet,1
297,grain,1
296,sand,1
295,3wt.%,1
294,∼1.5,1
291,Science,1
290,suite,1
289,instrument,1
287,Analysis,1
286,Sample,1
313,surprising,1
315,infer,1
316,∼0.5wt.%,1
338,thus,1
356,heated,1
354,chloromethane,1
352,specifically,1
351,Steininger,1
350,part,1
344,exceed,1
341,signal,1
339,methodology,1
337,1000,1
318,2010a,1
333,electrode,1
331,dominant,1
328,datum,1
327,further,1
325,Marion,1
322,evaporation,1
321,simulation,1
319,dominance,1
285,2007,1
284,near,1
283,hydrogen,1
227,cr,1
236,correlate,1
235,s,1
234,Mg,1
233,although,1
232,uncertain,1
231,into,1
229,1982,1
228,mn,1
226,p,1
238,interpret,1
225,na,1
224,obscure,1
222,undetectable,1
221,f,1
220,b,1
219,li,1
218,plus,1
217,o,1
237,duricrust,1
239,cement,1
282,equivalent,1
266,additionally,1
281,7.5wt.%,1
280,1.5,1
276,magnesite,1
275,and/or,1
274,siderite,1
273,grained,1
272,fine,1
270,Crater,1
261,6wt.%,1
241,1993,1
260,3,1
255,Bandfield,1
254,dust,1
251,5wt.%,1
248,infrared,1
246,since,1
244,VL,1
242,missing,1
538,density,1
