,index,Count
12,the,61
1,and,35
36,to,31
5,in,29
192,.,26
51,a,26
191,al,25
58,of,25
190,et,25
26,be,25
29,from,18
4,change,18
9,carbon,14
21,PETM,14
67,CIE,12
18,with,12
61,may,11
10,release,10
23,have,10
119,increase,9
120,precipitation,9
69,onset,8
139,warming,8
90,vegetation,8
125,hydrologic,8
49,during,8
54,for,8
63,global,7
30,North,7
31,Sea,6
0,marine,6
17,associate,6
2,terrestrial,6
123,an,6
102,stratification,6
109,as,6
11,at,5
126,cycle,5
248,methane,5
32,Basin,5
270,2010,5
265,study,5
131,evidence,5
193,2011,5
176,ocean,5
34,within,5
50,this,5
65,isotope,4
138,response,4
132,sea,4
129,which,4
60,that,4
136,over,4
79,pollen,4
204,2007,4
122,runoff,4
194,see,4
175,we,4
181,rapid,4
241,2009,4
135,result,4
57,trigger,4
314,core,4
330,resolution,4
27,document,4
329,high,4
66,excursion,3
212,Pagani,3
202,2005,3
89,possible,3
140,indicate,3
41,Kilda,3
308,plant,3
312,central,3
55,test,3
95,palynological,3
143,by,3
326,there,3
62,cause,3
28,detail,3
105,well,3
106,before,3
155,modern,3
110,due,3
108,interpret,3
345,understand,3
14,Eocene,3
134,rise,3
133,level,3
3,environmental,3
128,early,3
127,far,3
73,δ13c,3
124,enhance,3
220,sediment,3
217,between,3
346,biome,3
352,future,2
351,ecosystem,2
354,Gonzalez,2
344,order,2
360,America,2
144,coastal,2
366,experience,2
149,more,2
150,diverse,2
153,include,2
154,similar,2
341,need,2
263,analogue,2
338,relationship,2
165,climate,2
273,temperate,2
275,low,2
257,dissolve,2
281,Bice,2
245,hydrate,2
242,but,2
282,Marotzke,2
237,still,2
236,rate,2
229,deep,2
283,2002,2
221,overview,2
216,Cui,2
213,2006a,2
210,atmosphere,2
289,massive,2
290,Arctic,2
325,Wing,2
179,occur,2
272,increased,2
266,suggest,2
173,regional,2
166,shift,2
261,Nisbet,2
201,Zachos,2
24,not,2
33,locate,2
103,terrigenous,2
104,deposition,2
70,identify,2
91,on,2
7,Europe,2
6,NW,2
43,rain,2
64,negative,2
80,spore,2
59,atmospheric,2
13,paleocene,2
74,exceptional,2
81,assemblage,2
114,possibly,2
48,n,2
40,NAIP,2
118,or,2
98,record,2
115,nearby,2
44,belt,2
47,°,2
52,critical,2
82,analyse,2
53,region,2
130,couple,2
39,province,1
313,Ocean,1
38,igneous,1
315,hence,1
316,2006b,1
317,although,1
37,Atlantic,1
318,recover,1
319,despite,1
320,numerous,1
321,additional,1
322,potentially,1
323,hydrology,1
324,McInterney,1
35,proximity,1
327,lack,1
328,clear,1
25,yet,1
331,section,1
311,alkane,1
304,Pujalte,1
310,derive,1
309,aquatic,1
46,54,1
45,paleolatitude,1
284,could,1
285,alter,1
286,circulation,1
287,reservoir,1
288,destabilise,1
42,northern,1
291,Spitsbergen,1
292,Harding,1
293,New,1
294,Zealand,1
295,Crouch,1
296,2003a,1
297,relate,1
298,Pyrenees,1
299,conglomerate,1
300,deposit,1
301,abrupt,1
302,extreme,1
303,Schmitz,1
