,index,Count
1,and,69
57,the,69
56,of,52
9,network,32
33,to,28
52,that,24
14,in,22
47,we,20
3,congestion,18
105,],17
23,forwarding,16
86,our,16
27,traffic,16
16,be,16
103,[,14
92,a,14
2,adaptive,14
31,node,13
49,CafRep,13
79,different,12
63,resource,11
39,as,11
51,protocol,11
87,work,10
5,for,9
7,delay,9
13,with,9
54,congested,9
216,on,8
64,heuristic,8
157,have,8
24,algorithm,8
222,replication,8
78,rate,8
97,real,7
98,connectivity,7
100,trace,7
251,not,7
219,this,7
91,across,7
177,can,7
17,an,7
55,part,7
35,delivery,7
59,use,6
58,by,6
149,performance,6
72,from,6
113,show,6
29,more,6
4,control,6
146,it,6
332,section,6
334,discuss,5
48,propose,5
62,contact,5
81,-,5
137,application,5
118,pattern,5
123,dtn,5
75,at,5
185,path,5
156,device,5
143,type,4
96,three,4
380,describe,4
138,scenario,4
115,well,4
327,model,4
234,drive,4
358,identify,4
71,offload,3
361,proposal,3
101,such,3
40,demand,3
38,but,3
36,ratio,3
257,time,3
291,allow,3
70,approach,3
330,',3
117,mobility,3
221,or,3
284,previous,3
121,state,3
122,art,3
20,problem,3
127,availability,3
131,packet,3
225,technique,3
136,two,3
229,load,3
141,Facebook,3
154,mobile,3
8,tolerant,3
277,framework,3
41,increase,3
304,multiple,3
148,improve,3
204,their,3
80,non,3
243,they,3
372,vary,3
50,aware,3
194,assume,3
242,opportunistic,3
252,decrease,3
76,adaptively,3
77,low,3
69,base,3
95,over,3
73,less,3
44,become,3
94,metric,3
405,evaluation,2
268,region,2
273,other,2
338,distribution,2
362,present,2
278,manage,2
415,choose,2
359,criterion,2
227,Café,2
230,away,2
235,consider,2
311,same,2
404,4,2
238,area,2
241,social,2
368,flow,2
186,routing,2
391,core,2
212,even,2
184,end,2
211,cause,2
254,only,2
258,when,2
179,datum,2
237,congest,2
267,some,2
220,"14,31,15,30",2
175,relationship,2
373,topology,2
171,encounter,2
250,do,2
199,i.e.,2
187,challenge,2
401,number,2
223,management,2
331,dissemination,2
147,reduce,2
65,exploit,2
32,order,2
37,minimise,2
42,these,2
290,analysis,2
302,behaviour,2
46,unusable,2
99,gps,2
60,implicit,2
320,way,2
145,deliver,2
233,centrality,2
441,forward,2
89,benchmark,2
88,against,2
85,evaluate,2
298,buffer,2
299,result,2
68,utility,2
83,level,2
74,replicate,2
329,heterogeneity,2
82,uniform,2
19,challenging,2
11,detect,2
132,loss,2
12,deal,2
15,DTNs,2
18,important,2
139,fix,2
140,world,2
129,while,2
128,success,2
142,regardless,2
283,extend,2
144,aim,2
22,DTN,2
424,include,2
120,outperform,2
25,typically,2
6,heterogeneous,2
133,cost,2
313,51,1
316,"15,39",1
315,one,1
314,look,1
319,homogeneity,1
360,guide,1
318,realistic,1
357,data,1
317,however,1
321,move,1
356,successful,1
347,algorithmic,1
336,learn,1
335,lesson,1
337,shortcoming,1
339,far,1
340,together,1
341,related,1
342,manet,1
333,2,1
343,pooling,1
344,peer,1
345,Peer,1
346,P2P,1
348,game,1
355,prevent,1
328,reflective,1
349,theory,1
350,perspective,1
326,intelligent,1
325,how,1
324,explore,1
323,paper,1
322,consume,1
351,selfish,1
352,3,1
353,specify,1
354,particular,1
0,efficient,1
414,begin,1
363,analytical,1
422,extensive,1
430,SF,1
429,Focus,1
428,Spray,1
427,31,1
426,23,1
425,Prophet,1
423,major,1
421,5,1
432,Encounter,1
420,podcasting,1
419,subscribe,1
418,publish,1
417,motivate,1
416,then,1
413,understanding,1
412,gain,1
431,37,1
433,Based,1
364,fundamental,1
444,majority,1
451,question,1
450,open,1
449,conclude,1
448,6,1
447,briefly,1
446,reason,1
445,difference,1
443,four,1
434,Routing,1
442,all,1
440,seven,1
439,38,1
438,RRs,1
437,Replicants,1
436,Retiring,1
435,EBR,1
411,1,1
410,CRAWDAD,1
409,vehicular,1
376,concept,1
384,multi,1
383,give,1
382,space,1
381,design,1
379,13,1
378,dynamic,1
377,"12,35",1
375,integrate,1
408,differ,1
374,thus,1
371,because,1
370,anarchy,1
369,price,1
367,relation,1
366,short,1
365,regard,1
385,layer,1
386,architectural,1
387,overview,1
388,conceptual,1
407,greatly,1
406,methodology,1
403,scheme,1
402,weighting,1
400,impact,1
399,overhead,1
398,avoid,1
397,whilst,1
396,spread,1
395,address,1
394,throughout,1
393,message,1
392,signal,1
390,code,1
389,pseudo,1
312,amount,1
226,early,1
310,author,1
162,exist,1
168,university,1
167,18,1
166,Helmy,1
165,Hsu,1
164,reality,1
163,infrastructure,1
161,without,1
170,wireless,1
160,communication,1
159,possibility,1
158,significantly,1
155,compute,1
153,pervasiveness,1
152,year,1
169,campus,1
172,sufficient,1
197,transfer,1
188,primarily,1
195,unlimited,1
193,minimal,1
192,throughput,1
191,maximum,1
190,provide,1
189,concern,1
183,contemporaneous,1
173,build,1
182,absence,1
181,despite,1
180,transmission,1
178,successfully,1
176,graph,1
174,connect,1
151,recent,1
