,index,Count
7,the,45
6,of,30
13,to,26
3,and,26
17,be,23
60,in,19
158,et,19
159,al,19
160,.,19
10,coral,16
14,ocean,14
89,increase,11
102,calcification,11
15,acidification,10
52,by,9
50,co2,9
44,have,9
109,rate,9
62,a,8
43,ph,8
27,as,8
74,CWC,8
87,on,8
161,2006,7
4,growth,7
46,from,7
101,net,7
19,with,7
9,water,7
45,decrease,6
12,pertusa,6
99,for,6
59,this,6
8,cold,6
242,ASH,5
203,which,5
66,upon,5
0,short,5
264,2012,5
36,will,5
34,these,5
1,term,5
25,their,5
253,thus,4
5,response,4
11,Lophelia,4
170,that,4
162,2009,4
65,impact,4
85,day,4
148,form,4
133,energetic,4
208,process,4
93,collect,3
233,aragonite,3
84,21,3
274,below,3
92,freshly,3
292,experiment,3
104,expose,3
105,condition,3
171,date,3
163,however,3
157,Roberts,3
197,into,3
147,framework,3
325,can,3
235,occur,3
207,ion,3
286,study,3
219,carbonate,3
223,2003,3
224,Guinotte,3
225,Kleypas,3
108,respiration,3
275,at,3
82,present,3
91,metabolism,3
61,may,3
57,end,3
64,range,3
56,unit,3
49,predict,3
72,most,3
249,calcify,3
35,organism,3
18,associate,3
263,Riebesell,3
262,Form,3
239,skeleton,3
33,how,2
320,Langdon,2
198,atmospheric,2
265,McCulloch,2
361,not,2
146,reef,2
31,know,2
38,project,2
329,where,2
39,since,2
266,2012a,2
289,very,2
247,it,2
200,more,2
155,sea,2
196,dissolve,2
123,measure,2
180,refer,2
305,within,2
178,tropical,2
184,threat,2
302,phylum,2
186,also,2
187,other,2
189,or,2
168,research,2
20,high,2
21,local,2
22,biodiversity,2
28,ecosystem,2
30,little,2
156,habitat,2
77,find,2
303,even,2
241,horizon,2
107,low,2
71,such,2
111,se,2
228,2005,2
54,another,2
238,build,2
55,0.3,2
58,century,2
277,require,2
231,saturation,2
240,depth,2
182,under,2
97,Complex,2
96,Reef,2
95,Mingulay,2
69,particular,2
113,than,2
94,L.,2
75,species,2
268,2011,2
80,here,2
81,we,2
88,effect,2
271,only,2
86,datum,2
120,change,2
220,chemistry,2
245,shoal,2
272,5,1
300,varied,1
297,laboratory,1
298,keep,1
261,Fautin,1
301,different,1
260,close,1
299,specimen,1
270,2007,1
280,detriment,1
273,%,1
278,considerable,1
282,potentially,1
283,severe,1
284,consequence,1
285,handful,1
287,conduct,1
288,focus,1
279,input,1
290,24,1
296,month,1
291,hour,1
269,Turley,1
293,Maier,1
294,long,1
276,would,1
295,6,1
281,could,1
267,Thresher,1
338,ca2+atpase,1
304,specie,1
365,skeletal,1
363,meet,1
362,usually,1
360,demand,1
359,suggest,1
358,abundance,1
357,Edmunds,1
356,intake,1
355,food,1
354,intensive,1
353,energy,1
352,Mass,1
351,McConnaughey,1
350,Cohen,1
349,2004,1
348,Allemand,1
364,dissolution,1
366,great,1
346,exchange,1
367,tissue,1
382,total,1
381,7,1
380,every,1
379,calculate,1
378,whether,1
377,question,1
376,address,1
375,previously,1
374,do,1
373,combine,1
372,important,1
371,live,1
370,understand,1
369,fully,1
368,cover,1
347,h+,1
345,space,1
306,show,1
324,Marubini,1
322,2010,1
321,Krief,1
319,1998,1
318,Gattuso,1
317,reduction,1
316,demonstrate,1
315,many,1
314,calcareous,1
313,i.e.,1
312,scleractinian,1
311,Wicks,1
310,Ries,1
309,experimental,1
308,variable,1
307,highly,1
323,Atkinson,1
326,actively,1
344,calicoblastic,1
327,organic,1
343,-,1
342,sub,1
341,+,1
340,ca2,1
339,pump,1
258,large,1
337,drive,1
336,site,1
335,2012b,1
334,still,1
333,respect,1
332,undersaturate,1
331,surround,1
330,situation,1
328,matrix,1
259,bathymetric,1
192,global,1
257,much,1
