,index,Count
0,the,155
9,of,74
48,and,56
7,in,53
43,be,35
237,.,29
235,et,28
236,al,28
69,to,21
2,Enceladus,20
50,particle,20
37,moon,20
11,electron,17
53,a,17
81,by,14
1,Cassini,14
25,with,13
84,as,13
54,plume,13
39,Saturn,12
12,measurement,11
30,datum,11
126,that,11
52,magnetosphere,11
10,energetic,10
6,2010,10
58,dust,10
55,water,9
32,from,9
91,plasma,8
46,source,8
62,on,8
78,spacecraft,8
357,study,8
19,energy,8
24,for,7
63,south,7
161,have,7
98,this,7
3,encounter,7
136,absorption,7
40,'s,7
155,during,7
76,time,7
154,find,7
214,an,6
267,ion,6
68,material,6
5,-,6
440,2011,6
72,ring,6
146,flyby,6
142,gas,6
47,neutral,6
129,field,6
191,drift,5
131,well,5
140,those,5
289,distribution,5
280,or,5
271,2009,5
137,signature,5
258,2006,5
128,along,5
95,vicinity,5
100,we,5
112,LEMMS,5
246,around,5
172,at,5
151,/,5
250,between,5
60,through,5
65,region,5
34,instrument,5
35,onboard,5
4,2005,5
17,intensity,5
390,E3,4
156,some,4
139,bounce,4
138,loss,4
404,report,4
90,first,4
109,Magnetospheric,4
56,ice,4
277,charge,4
299,local,4
123,CAPS,4
297,see,4
230,1980,4
130,line,4
197,out,4
86,km,4
176,one,4
64,polar,4
80,close,4
460,importance,3
218,most,3
183,magnetic,3
127,connect,3
181,addition,3
204,distance,3
276,motion,3
134,density,3
15,like,3
26,above,3
16,feature,3
219,important,3
23,upstream,3
406,near,3
261,finding,3
220,saturnian,3
148,measure,3
153,direction,3
33,other,3
170,flux,3
221,system,3
159,only,3
22,depletion,3
293,microsignature,3
71,e,3
296,while,3
59,release,3
309,Allen,3
327,they,3
308,van,3
107,Low,3
108,Energy,3
110,Measurement,3
79,fly,3
111,System,3
348,it,3
113,part,3
82,14,3
317,process,3
74,torus,3
116,MIMI,3
322,cause,3
73,also,3
61,geyser,3
360,E0,3
344,effect,3
334,both,2
222,especially,2
339,modify,2
224,infer,2
228,Voyager,2
232,1981,2
337,disturb,2
210,even,2
341,therefore,2
437,REnc,2
346,environment,2
206,radius,2
351,analysis,2
203,planet,2
202,orbit,2
195,appear,2
194,may,2
365,mev,2
247,since,2
21,high,2
374,Jones,2
298,all,2
391,E5,2
286,absorb,2
14,ramp,2
278,north,2
303,longitudinal,2
449,recently,2
274,give,2
403,Farrell,2
272,interaction,2
269,present,2
266,group,2
310,Thomsen,2
381,mass,2
312,2007,2
256,pole,2
319,use,2
255,tigerstripe,2
414,spectrometer,2
320,determine,2
18,low,2
375,investigate,2
292,macrosignature,2
20,channel,2
241,same,2
192,form,2
212,renc,2
42,belt,2
157,show,2
96,could,2
97,obtain,2
99,work,2
57,molecule,2
163,far,2
467,theoretically,2
102,result,2
103,range,2
104,27kev,2
105,21mev,2
120,Electron,2
173,least,2
122,ELS,2
124,can,2
143,cloud,2
38,embed,2
41,radiation,2
189,indicate,2
125,interpret,2
479,dense,2
44,main,2
45,internal,2
93,its,2
465,atmosphere,2
66,provide,2
175,evidence,2
89,very,2
88,directly,2
177,additional,2
174,two,2
180,when,2
185,which,2
179,presence,2
359,Paranicas,1
483,radially,1
495,source-,1
492,these,1
392,Kempf,1
484,extended,1
485,finally,1
486,Hartogh,1
487,activity,1
388,hxo2,1
389,+,1
395,4300,1
358,literature,1
393,2008,1
