,index,Count
15,the,63
36,and,36
2,of,34
19,be,31
7,on,20
5,swash,19
12,a,17
84,in,17
3,bore,14
96,to,14
10,slope,13
46,depth,12
18,beach,12
47,velocity,12
41,by,11
6,hydrodynamic,11
17,scale,11
1,study,10
16,large,9
77,for,8
21,experiment,8
82,measurement,7
173,break,7
120,up,7
102,wave,7
49,use,7
74,bed,7
9,rough,7
8,impermeable,7
76,present,6
44,generate,6
73,stress,6
68,average,6
104,laboratory,6
29,roughness,6
158,.,6
207,dam,6
13,detailed,6
156,et,6
157,al,6
108,flow,6
185,that,6
4,drive,5
93,high,5
60,well,5
42,collapse,5
226,result,5
48,measure,5
197,more,4
69,turbulent,4
75,shear,4
106,effect,4
179,small,4
150,e.g.,4
95,can,4
127,run,4
113,zone,4
67,profile,4
0,experimental,4
22,carry,4
23,out,4
283,section,4
59,yield,3
137,because,3
39,event,3
109,turbulence,3
118,follow,3
32,mm,3
124,Hughes,3
147,have,3
142,sediment,3
25,with,3
180,flume,3
210,water,3
202,an,3
272,as,3
132,highly,3
204,method,3
70,kinetic,3
71,energy,3
52,induce,3
63,previous,3
240,O'Donoghue,2
160,fundamental,2
66,instantaneous,2
26,three,2
27,different,2
152,Masselink,2
28,surface,2
241,2010,2
165,process,2
57,velocimetry,2
56,image,2
55,particle,2
136,term,2
249,2008,2
129,many,2
128,extend,2
125,1992,2
234,set,2
167,work,2
166,at,2
186,relatively,2
61,resolution,2
200,accurate,2
209,reservoir,2
62,than,2
212,from,2
193,magnitude,2
214,partition,2
20,describe,2
171,which,2
184,first,2
221,travel,2
64,time,2
280,ensemble,2
227,order,2
24,1:10,2
172,investigate,2
257,paper,2
50,LIF,2
86,backwash,2
53,fluorescence,2
88,position,2
87,shoreline,2
111,vary,2
35,gravel,2
112,across,2
85,resolve,2
54,PIV,2
51,Laser,2
92,shallow,2
206,through,2
45,simultaneous,2
267,improved,2
80,-,2
72,Reynolds,2
284,2,1
225,downstream,1
224,locate,1
223,subsequent,1
271,normal,1
273,parallel,1
228,typical,1
274,addition,1
229,mean,1
222,away,1
258,report,1
275,simultaneously,1
220,plunge,1
291,conclusion,1
278,rigorous,1
208,deep,1
277,thorough,1
290,main,1
211,separate,1
276,allow,1
213,body,1
282,structure,1
215,remove,1
216,speed,1
217,after,1
218,removal,1
219,release,1
270,capable,1
230,avoid,1
232,this,1
269,system,1
281,quantity,1
246,transport,1
247,horizontal,1
248,Zech,1
287,consistency,1
262,setup,1
250,2d,1
251,hydraulic,1
252,Aureli,1
268,namely,1
253,downward,1
261,similar,1
260,design,1
288,3,1
254,incline,1
259,new,1
255,Chanson,1
279,analysis,1
244,include,1
243,family,1
242,belong,1
231,possible,1
256,2004,1
233,kind,1
235,Yeh,1
266,range,1
285,demonstrate,1
265,substantially,1
236,1991,1
237,recently,1
238,Barnes,1
239,2009,1
264,add,1
286,repeatability,1
263,but,1
289,complete,1
245,example,1
146,field,1
205,control,1
115,steep,1
99,advanced,1
100,numerical,1
101,model,1
103,highlight,1
105,show,1
107,bulk,1
110,property,1
114,introduction,1
116,characterise,1
97,test,1
117,breaking,1
119,very,1
121,5,1
122,m/,1
123,accord,1
126,correspond,1
130,metre,1
131,therefore,1
98,develop,1
94,datum,1
134,region,1
40,produce,1
11,abstract,1
14,investigation,1
30,base,1
31,1.3,1
33,sand,1
34,5.4,1
37,8.4,1
38,discrete,1
43,dambreak,1
91,when,1
58,respectively,1
65,serie,1
78,five,1
79,cross,1
81,shore,1
83,location,1
89,late,1
90,period,1
133,dynamic,1
135,complicated,1
203,alternative,1
189,relation,1
176,case,1
177,smooth,1
178,majority,1
181,there,1
182,two,1
183,disadvantage,1
187,lead,1
188,substantial,1
190,permeability,1
174,focus,1
191,behaviour,1
192,second,1
194,maximum,1
195,make,1
196,it,1
198,difficult,1
199,obtain,1
201,key,1
175,some,1
170,list,1
138,unsteady,1
151,Austin,1
139,non,1
140,uniform,1
141,morphological,1
143,flux,1
144,greatly,1
145,while,1
148,useful,1
149,insight,1
153,2006,1
169,1,1
154,1998,1
155,Puleo,1
159,2000,1
161,aspect,1
162,arguably,1
163,controlled,1
164,complexity,1
168,table,1
292,4,1
