,index,Count
1,of,46
13,a,35
12,be,30
52,the,26
3,in,25
19,and,23
2,length,17
0,set,16
41,monoid,14
58,commutative,12
59,Krull,12
66,if,12
56,for,11
5,order,9
50,that,9
60,with,8
24,we,8
4,maximal,8
40,to,7
120,],7
23,over,7
38,transfer,6
127,divisorial,6
39,homomorphism,6
148,domain,6
128,ideal,6
137,theory,6
17,field,5
153,[,5
87,an,5
108,-,5
107,non,5
51,all,5
9,abstract,5
11,o,5
18,k,5
165,sided,5
28,element,5
25,study,5
15,ring,5
98,then,5
61,finite,4
117,have,4
144,setting,4
230,section,4
73,such,4
55,result,4
126,on,4
83,semigroup,4
48,which,4
27,cancellative,4
47,group,4
26,factorization,4
157,this,4
14,holomorphy,3
76,invariant,3
21,classical,3
225,theorem,3
20,r,3
16,global,3
10,let,3
138,so,3
90,or,3
7,simple,3
6,central,3
104,as,3
248,groupoid,3
247,arithmetical,3
170,normalize,3
49,imply,3
35,case,3
46,class,3
31,atom,3
53,structural,3
33,large,3
156,only,3
164,two,3
42,zero,3
36,there,3
37,exist,3
233,our,2
158,integrally,2
161,h,2
237,follow,2
113,<,2
191,approach,2
139,far,2
171,give,2
229,one,2
211,provide,2
213,quotient,2
125,ACC,2
194,see,2
147,noetherian,2
129,empty,2
131,from,2
241,5,2
92,=,2
43,sum,2
54,finiteness,2
30,into,2
80,H,2
74,can,2
44,sequence,2
62,hold,2
32,irreducible,2
22,algebra,2
69,number,2
256,5.23,2
8,algebras,2
64,true,2
86,unit,2
207,"14,15",1
269,demonstrate,1
206,semifir,1
245,4,1
208,37,1
268,6,1
210,paper,1
212,depth,1
267,5.30,1
266,corollary,1
214,A,1
209,present,1
270,fulfill,1
205,"19,18,16",1
197,first,1
188,whose,1
189,method,1
190,combinatorial,1
192,lead,1
193,variety,1
195,"27,24",1
196,overview,1
198,hesitant,1
204,investigate,1
199,step,1
271,assumption,1
200,take,1
201,property,1
202,example,1
203,quaternion,1
265,fit,1
215,r•,1
218,any,1
216,equivalently,1
217,PI,1
253,5.16,1
231,3,1
232,fix,1
252,Proposition,1
234,terminology,1
235,small,1
236,category,1
251,4.15,1
250,subcategory,1
186,finitely,1
238,idea,1
239,Asano,1
249,introduce,1
240,Murata,1
246,integral,1
242,partly,1
243,Rehm,1
254,establish,1
255,relationship,1
228,develop,1
222,involve,1
244,"45,46",1
219,run,1
264,know,1
263,well,1
262,how,1
220,describe,1
221,above,1
223,restrict,1
227,reason,1
261,reveal,1
224,25,1
260,5.24.1,1
259,5.17.2,1
258,remark,1
257,main,1
226,4.13,1
187,generate,1
136,investigated,1
185,B(GP,1
102,u1⋅⋯⋅ul,1
93,ab,1
94,b∈h,1
95,a∈h×,1
96,b∈h×.,1
97,a∈h∖h×,1
99,l∈n,1
100,"u1,",1
101,",ul∈h",1
103,write,1
89,call,1
105,l(a,1
106,consist,1
109,a∈h,1
110,|l(a)|>1,1
111,say,1
112,1,1
114,l∈l(a,1
115,every,1
91,u,1
88,u∈h∖h×,1
118,l(an)⊃{kn+ν(l,1
70,prove,1
29,R,1
34,majority,1
45,ray,1
57,valid,1
63,also,1
65,R.,1
67,algebraic,1
68,integer,1
71,remain,1
85,its,1
72,no,1
75,several,1
77,deal,1
78,infinite,1
79,introduction,1
81,left-,1
82,right-,1
84,H×,1
116,n∈n,1
119,"k)|ν∈[0,n",1
184,GP,1
174,θ,1
162,completely,1
163,close,1
166,free,1
167,abelian,1
168,at,1
169,least,1
172,rise,1
173,construction,1
175,:,1
159,closed,1
176,h→b(gp,1
177,where,1
178,b(gp,1
179,subset,1
180,gp,1
181,g,1
182,h.,1
183,preserve,1
160,suppose,1
155,recall,1
121,show,1
140,research,1
122,become,1
123,arbitrarily,1
124,satisfy,1
130,derive,1
132,they,1
133,distance,1
134,among,1
135,most,1
141,almost,1
154,"1,12,27,28,26,20,7",1
142,entirely,1
143,devote,1
145,it,1
146,focus,1
149,numerical,1
150,other,1
151,cf,1
152,.,1
272,Theorem,1
