,index,Count
393,Hellevang,1
392,Hamborg,1
391,study,1
389,suited,1
388,ideally,1
406,poorly,1
408,outline,1
341,ability,1
409,fundamental,1
425,prior,1
424,account,1
423,may,1
422,imply,1
421,permeability,1
420,vertical,1
419,calibration,1
418,good,1
417,obtain,1
416,apply,1
414,iterative,1
413,physical,1
412,test,1
411,construct,1
410,examine,1
387,make,1
386,six,1
385,resultant,1
384,biennial,1
362,800mbsl,1
361,1012mbsl,1
359,1999,1
358,show,1
356,series,1
355,interpretation,1
353,project,1
352,exemplar,1
351,crucial,1
350,occur,1
349,currently,1
347,without,1
346,retain,1
345,secondary,1
344,geology,1
363,encounter,1
364,breach,1
365,seven,1
377,these,1
383,meter,1
382,hundred,1
283,equivalent,1
380,stack,1
379,20,1
378,10,1
374,2001,1
366,2,1
373,Johannessen,1
372,Gregersen,1
371,geologically,1
370,7,1
369,6,1
368,uppermost,1
284,about,1
213,contribution,1
282,410,1
140,use,1
150,standard,1
149,differ,1
148,approach,1
143,physics,1
142,percolation,1
141,invasion,1
139,present,1
155,but,1
138,paper,1
136,nine,1
135,spreading,1
134,record,1
131,electromagnetic,1
130,gravimetric,1
152,fail,1
156,can,1
124,monitor,1
169,cause,1
178,must,1
177,so,1
175,weak,1
173,stress,1
172,confine,1
171,give,1
168,unlikely,1
157,only,1
167,very,1
166,performance,1
163,estimate,1
161,formational,1
160,intra,1
159,if,1
129,well,1
123,progress,1
184,regional,1
40,successful,1
52,base,1
51,hypothesis,1
47,micro,1
46,pervasive,1
42,low,1
41,3d,1
35,unusual,1
56,pleistocene,1
33,constraint,1
32,thickness,1
29,poor,1
28,analysis,1
23,plausible,1
19,highlight,1
55,melting,1
59,abstract,1
122,year,1
99,Statoil,1
119,less,1
116,reach,1
108,since,1
104,1mt,1
103,almost,1
100,operator,1
98,coast,1
64,mitigate,1
89,space,1
83,repository,1
82,waste,1
79,first,1
74,dioxide,1
70,necessary,1
182,suggest,1
185,repeatedly,1
281,increase,1
249,natural,1
258,14,1
255,run,1
254,long,1
253,then,1
251,stream,1
250,production,1
248,produce,1
261,period,1
247,decade,1
246,two,1
245,nearly,1
244,demonstrate,1
243,scale,1
241,land,1
259,Mt,1
263,schedule,1
238,porous,1
273,state,1
280,210,1
278,1991,1
277,commence,1
276,industry,1
275,petroleum,1
274,tax,1
272,norwegian,1
264,intend,1
271,incentivize,1
270,West,1
269,2020,1
268,until,1
267,0.9mt,1
265,remain,1
240,deep,1
237,pipeline,1
186,unload,1
197,Sea,1
205,introduction,1
204,manner,1
202,behave,1
201,quaternary,1
200,load,1
199,region,1
196,North,1
210,rate,1
195,Northern,1
193,multi,1
192,ascent,1
191,fast,1
190,hydro,1
187,induce,1
208,drive,1
211,atmosphere,1
236,transport,1
226,reduce,1
234,oil,1
233,such,1
232,source,1
231,industrial,1
229,station,1
228,power,1
225,lower,1
214,mitigation,1
222,Agency,1
221,Energy,1
220,International,1
219,G8,1
217,2011,1
216,Lovell,1
426,CO2,1
