,index,Count
0,the,90
6,of,53
24,be,45
16,particle,35
8,epoxy,34
9,polymer,33
3,and,32
33,a,23
79,to,21
30,rubber,17
40,temperature,15
31,S,13
56,that,13
32,CSR,13
44,°,12
111,low,12
45,c,12
23,have,12
67,at,11
20,use,11
69,fracture,9
144,],9
11,with,9
101,toughness,9
72,increase,8
50,about,8
28,-,8
59,in,8
121,as,8
14,core,8
15,shell,8
10,modify,8
171,toughen,7
25,by,7
5,mechanism,7
46,this,7
2,property,7
76,/,7
41,tg,6
77,m2,6
70,energy,6
125,plastic,6
142,[,6
7,an,6
110,very,5
78,for,5
51,-100,5
12,polysiloxane,5
58,disperse,5
68,20,5
210,it,5
84,test,5
85,also,5
163,relatively,5
134,growth,5
135,these,5
4,toughening,5
26,addition,5
133,void,4
106,which,4
75,j,4
140,.,4
49,csr,4
227,typically,4
55,show,4
19,cure,3
216,e.g.,3
1,mechanical,3
126,shear,3
42,unmodified,3
39,transition,3
215,phase,3
90,result,3
63,modulus,3
91,measure,3
92,decrease,3
104,major,3
120,even,3
219,5,3
225,can,3
82,wt%,3
182,material,3
242,hence,3
116,may,3
100,value,3
181,composite,3
131,cavitation,3
127,band,3
194,however,3
57,well,3
73,from,3
174,high,3
201,structure,3
232,form,3
128,yielding,2
129,around,2
136,model,2
297,report,2
132,follow,2
130,b,2
220,or,2
147,excellent,2
179,fibre,2
217,Refs,2
213,second,2
212,incorporation,2
203,behaviour,2
197,resistance,2
191,thermal,2
123,identify,2
184,they,2
239,on,2
153,far,2
175,performance,2
221,thermoplastic,2
169,J,2
162,yield,2
161,localised,2
157,study,2
156,present,2
286,review,2
186,their,2
118,lead,2
122,induce,2
95,room,2
13,base,2
17,abstract,2
18,resin,2
21,anhydride,2
27,pre,2
35,diameter,2
37,μm,2
38,glass,2
43,148,2
65,strength,2
71,GIc,2
89,-109,2
93,significantly,2
66,but,2
235,size,2
237,control,2
107,possess,2
108,gic,2
300,"5,17",1
251,soft,1
253,within,1
254,hard,1
255,emulsion,1
256,polymerisation,1
329,morphology,1
257,then,1
328,blend,1
258,readily,1
259,possible,1
260,produce,1
327,determine,1
261,unlike,1
262,separate,1
238,dependent,1
326,work,1
263,range,1
264,multilayer,1
325,allow,1
265,common,1
252,rubbery,1
330,relationship,1
240,curing,1
250,comprise,1
241,condition,1
301,19,1
243,not,1
302,except,1
244,vary,1
334,predict,1
245,systematically,1
246,without,1
247,change,1
303,possibly,1
333,analytical,1
332,involve,1
248,alternative,1
304,having,1
331,ascertain,1
305,pass,1
249,route,1
306,β,1
267,choose,1
266,9,1
296,few,1
310,again,1
288,discuss,1
282,12,1
283,Hayes,1
284,Seferis,1
308,appear,1
298,general,1
285,16,1
314,deformation,1
309,somewhat,1
287,thermoset,1
289,some,1
316,namely,1
290,other,1
291,affect,1
313,series,1
292,although,1
293,investigate,1
312,accept,1
294,extensively,1
311,generally,1
295,only,1
315,process,1
317,note,1
324,enable,1
307,where,1
269,poly(methylmethacrylate,1
323,suggest,1
270,sometimes,1
322,achieve,1
271,functionalise,1
299,literature,1
272,often,1
273,typical,1
274,include,1
321,order,1
281,bulk,1
275,polybutadiene,1
276,10,1
320,operative,1
277,acrylate,1
319,need,1
318,"1,3,5",1
278,polyurethane,1
279,11,1
280,both,1
268,compatible,1
168,120,1
236,difficult,1
98,s,1
102,still,1
103,represent,1
105,compare,1
109,174,1
112,thus,1
113,clear,1
114,fact,1
115,emerge,1
117,indeed,1
119,significant,1
124,localise,1
137,Hsieh,1
138,et,1
139,al,1
141,approach,1
143,"33,49",1
145,different,1
146,calculate,1
148,agreement,1
149,find,1
150,between,1
99,nevertheless,1
97,481,1
152,experimentally,1
96,example,1
22,hardener,1
29,formed,1
34,mean,1
36,0.18,1
47,unchanged,1
48,after,1
52,atomic,1
53,force,1
54,microscopy,1
60,reduce,1
61,Young,1
62,'s,1
64,tensile,1
74,117,1
80,947,1
81,when,1
83,incorporate,1
86,perform,1
87,-55,1
88,-80,1
94,below,1
151,prediction,1
154,experimental,1
234,separation,1
196,impact,1
199,highly,1
200,crosslinked,1
202,brittle,1
204,cause,1
205,suffer,1
206,poor,1
207,crack,1
208,initiation,1
209,improve,1
211,establish,1
214,micro,1
218,1,1
222,Ref,1
223,6,1
224,8,1
226,here,1
228,0.1,1
229,volume,1
230,fraction,1
231,%,1
233,reaction,1
198,due,1
195,inherently,1
155,modelling,1
193,stability,1
158,indicate,1
159,extent,1
160,suppress,1
164,insensitive,1
165,graphical,1
166,highlight,1
167,AFM,1
170,950,1
172,introduction,1
173,class,1
176,thermosette,1
177,widely,1
178,matrix,1
180,reinforce,1
183,adhesive,1
185,know,1
187,engineering,1
188,such,1
189,creep,1
190,good,1
192,dimensional,1
335,stress,1
