,index,Count
3,of,24
23,be,19
7,the,18
4,polynomial,17
29,a,15
2,group,12
35,],11
37,function,9
14,and,9
85,by,9
1,p,8
107,in,7
5,permutation,7
62,[,7
12,we,6
48,Zpn,6
40,to,6
6,on,6
55,have,4
54,order,4
57,since,4
17,for,4
16,Sylow,4
38,from,3
51,with,3
83,Gn,3
70,that,3
96,there,3
50,"gn,∘",3
63,10,2
10,pn,2
61,Kempner,2
146,into,2
59,least,2
53,composition,2
76,see,2
52,respect,2
22,which,2
21,finite,2
80,some,2
82,result,2
9,mod,2
135,f,2
121,induce,2
8,integer,2
108,zpn[x,2
109,or,2
111,z[x,2
112,denote,2
113,"fn,∘",2
78,Nöbauer,2
68,n,2
49,form,2
43,this,2
164,variable,2
26,these,2
28,fix,2
30,prime,2
31,let,2
15,describe,2
166,k,2
36,define,2
42,if,2
33,every,2
114,monoid,2
47,call,2
46,it,2
132,as,1
130,onto,1
129,zpn+1,1
128,map,1
116,semigroup,1
127,epimorphism,1
126,natural,1
125,ideal,1
124,modulo,1
123,congruence,1
122,preserve,1
165,zpn)k,1
120,unit,1
119,element,1
118,identity,1
154,then,1
161,"16,13,2,6,1,8,7",1
168,look,1
117,an,1
162,also,1
163,several,1
167,tuple,1
131,write,1
151,9,1
133,πn,1
150,Olson,1
149,Keller,1
148,14,1
156,generalization,1
147,simple,1
155,many,1
157,formula,1
145,cast,1
144,his,1
143,manner,1
142,complicated,1
158,more,1
141,rather,1
140,determine,1
152,among,1
139,Fn,1
159,general,1
138,f]pn,1
160,ring,1
137,m⩾n,1
136,zpm[x,1
153,other,1
134,fn+1→fn,1
0,sylow,1
115,mean,1
44,happen,1
72,divide,1
71,pk,1
69,such,1
67,β(k,1
66,where,1
65,n⩾3,1
64,be|g2|=p!(p-1)pppand|gn|=p!(p-1)pppp∑k=3nβ(k)for,1
60,1921,1
58,at,1
56,know,1
45,bijective,1
41,itself,1
110,equivalently,1
39,zpn=,1
34,f∈z[x,1
32,n∈n.,1
27,introduction,1
25,limit,1
24,projective,1
20,-,1
19,pro,1
18,n⩾1,1
13,enumerate,1
11,abstract,1
73,but,1
74,structure,1
75,elusive,1
77,however,1
106,arise,1
105,zpn→zpn,1
104,g,1
103,throughout,1
102,notation,1
101,5.2,1
100,corollary,1
99,5.1,1
98,theorem,1
97,p-1)!(p-1)p-2,1
95,show,1
94,will,1
93,obvious,1
92,not,1
91,number,1
90,even,1
89,large,1
88,p-1,1
87,power,1
86,high,1
84,divisible,1
81,partial,1
79,15,1
169,"5,4,19,17,18,11",1
