,index,Count
9,the,63
6,and,55
3,of,50
35,in,47
55,be,35
154,.,29
153,al,26
58,to,26
152,et,26
38,tephra,21
52,a,20
46,as,14
150,e.g.,14
12,volcanic,13
77,record,13
28,have,12
83,from,12
42,layer,11
206,for,11
68,this,11
45,potential,10
84,volcano,10
51,study,10
69,correlation,10
4,southern,9
21,-,8
41,area,8
160,2012,8
34,eruption,8
53,region,8
108,eruptive,7
19,know,7
133,regional,7
259,age,7
30,or,7
90,sediment,7
124,which,6
20,post,6
54,that,6
7,Argentina,6
5,Chile,6
22,glacial,6
155,2013,5
178,on,5
169,2011,5
73,we,5
48,marker,5
205,core,5
183,they,5
95,present,5
109,history,5
27,these,5
209,event,5
282,Lamy,5
200,different,4
202,setting,4
86,lacustrine,4
251,such,4
245,well,4
103,many,4
75,exist,4
74,review,4
260,model,4
76,tephrostratigraphic,4
32,large,4
331,time,4
33,explosive,4
324,significant,4
279,use,4
18,with,4
13,Zones,4
270,can,4
63,date,4
10,Southern,4
337,active,4
110,but,3
219,particular,3
111,also,3
217,source,3
216,specific,3
214,characterisation,3
370,2010,3
315,only,3
123,section,3
64,tephrochronology,3
125,important,3
17,centre,3
196,term,3
189,during,3
135,palaeoenvironment,3
182,because,3
175,Watt,3
459,deglaciation,3
144,range,3
146,include,3
187,ash,3
0,late,3
255,where,3
408,2008,3
47,tephrochronological,3
281,Kilian,3
283,earthquake,3
87,marine,3
254,sometimes,3
79,Volcanic,3
49,horizon,3
50,palaeoenvironmental,3
253,geochronological,3
280,investigate,3
81,database,3
39,over,3
82,occurrence,3
59,climate,3
246,impact,3
71,tool,3
262,several,3
321,2004,2
345,it,2
1,quaternary,2
266,rely,2
184,result,2
172,volcanology,2
158,palaeoclimatology,2
451,provide,2
322,may,2
159,Davies,2
271,difficult,2
276,2007,2
261,span,2
410,2009,2
442,so,2
201,environmental,2
239,reconstruction,2
230,understand,2
424,lake,2
224,magnitude,2
285,2008a,2
223,frequency,2
222,constrain,2
221,help,2
399,Cerro,2
382,both,2
250,other,2
284,Bertrand,2
215,deposit,2
213,Lowe,2
211,location,2
304,composition,2
208,sequence,2
318,between,2
241,erupt,2
292,its,2
453,into,2
88,peat,2
44,great,2
15,comprise,2
16,74,2
62,however,2
23,activity,2
134,unit,2
24,at,2
60,dynamic,2
56,particularly,2
102,highlight,2
99,challenge,2
26,21,2
43,therefore,2
105,still,2
40,vast,2
126,due,2
480,possible,2
113,largely,2
116,by,2
14,Andes,2
31,more,2
149,archaeology,2
147,not,2
504,become,2
2,tephrostratigraphy,2
142,stratigraphic,2
78,Austral,2
97,literature,2
11,austral,2
145,discipline,2
72,here,2
67,utilise,2
404,1992,1
508,available,1
400,Azul,1
502,field,1
509,new,1
390,Van,1
405,1991,1
389,Wehrmann,1
388,Dzierma,1
391,Daele,1
503,access,1
505,additional,1
507,datum,1
392,press,1
393,historical,1
394,plinian,1
395,style,1
396,even,1
