,index,Count
16,and,53
11,soil,32
0,the,31
122,.,24
121,al,24
120,et,24
2,of,23
29,be,20
26,in,18
43,AMF,15
6,by,15
12,pore,14
4,root,13
78,aggregate,13
9,specie,12
103,that,11
8,Glomus,10
110,plant,10
51,mosseae,9
80,size,9
28,structure,9
64,G.,9
140,to,9
83,increase,8
21,between,7
10,on,7
31,a,7
164,which,6
262,different,6
92,distance,6
42,mycorrhizal,6
53,intraradice,6
153,2006,6
168,hypha,5
255,affect,5
79,stability,5
151,Rillig,4
100,porosity,4
279,have,4
63,but,4
178,influence,4
131,from,4
91,neighbour,4
88,also,4
48,with,4
1,effect,4
22,fungus,4
154,stabilise,3
161,particle,3
76,growth,3
66,result,3
94,reduce,3
86,biomass,3
269,modify,3
191,extraradical,3
152,Mummey,3
311,not,3
145,stabilisation,3
125,an,3
183,2000,3
123,2002,3
81,distribution,3
250,Heijden,3
56,fungal,3
37,this,3
27,develop,3
7,three,3
13,characteristic,3
249,der,3
246,community,3
52,or,3
248,Van,3
232,morphology,3
25,role,3
41,arbuscular,3
55,combination,3
223,2003,3
124,play,2
312,there,2
35,understanding,2
114,form,2
274,dynamic,2
61,individual,2
189,vary,2
190,degree,2
126,important,2
112,g.,2
244,diversity,2
146,Tisdall,2
160,bind,2
5,colonisation,2
361,how,2
150,2004,2
148,1982,2
147,Oades,2
144,formation,2
179,water,2
172,Jastrow,2
142,organism,2
173,1998,2
139,addition,2
176,these,2
105,small,2
177,process,2
165,turn,2
90,near,2
206,strength,2
208,Wright,2
89,enhance,2
331,determine,2
67,low,2
212,hyphal,2
200,as,2
50,geosporum,2
93,all,2
95,intraradices,2
201,glomalin,2
97,contain,2
98,within,2
75,great,2
40,relationship,2
220,1999,2
270,1998b,2
54,every,2
85,microbial,2
264,require,1
263,scale,1
257,Johnson,1
271,Copetta,1
283,Jakobsen,1
261,at,1
240,cause,1
265,appreciate,1
284,1992,1
285,Helgason,1
260,argue,1
286,Munkvold,1
287,Avio,1
258,both,1
239,depend,1
256,richness,1
242,tensile,1
241,variability,1
247,composition,1
273,nutrient,1
268,involve,1
267,system,1
275,Oliveira,1
276,mycelium,1
277,ERM,1
251,1998a,1
252,Hartnett,1
253,Wilson,1
282,efficiency,1
266,complexity,1
278,can,1
254,similarly,1
245,productivity,1
243,apply,1
280,phosphate,1
272,alter,1
281,uptake,1
259,factor,1
310,do,1
288,could,1
289,observe,1
343,slurry,1
342,originate,1
341,microflora,1
340,indigenous,1
339,assemble,1
338,homogenous,1
337,sieve,1
336,establish,1
335,macrocosm,1
334,term,1
333,development,1
332,host,1
330,investigation,1
329,aim,1
328,relation,1
344,individually,1
345,split,1
346,pot,1
355,environment,1
362,instead,1
360,we,1
359,here,1
358,adaptability,1
357,level,1
356,exhibit,1
354,adapt,1
347,design,1
353,conclude,1
352,demonstrate,1
351,Drew,1
350,mycorrhiza,1
349,quantification,1
348,enable,1
327,function,1
326,complimentary,1
325,condition,1
297,decline,1
303,-,1
302,2,1
301,large,1
300,report,1
299,1997,1
298,Schreiner,1
296,after,1
305,mm,1
295,point,1
294,certain,1
293,until,1
292,shoot,1
291,taxon,1
290,number,1
304,4,1
306,whilst,1
324,disturbed,1
317,maintain,1
323,whether,1
322,indeed,1
321,information,1
320,little,1
319,nevertheless,1
318,good,1
316,aspect,1
307,etunicatum,1
315,other,1
314,evidence,1
313,therefore,1
237,branching,1
309,rosea,1
308,Gigaspora,1
238,differ,1
182,Czarnes,1
236,thickness,1
108,overall,1
73,percentage,1
74,induce,1
77,response,1
82,unaffecte,1
84,presence,1
87,c,1
96,inocula,1
99,experimental,1
101,%,1
102,suggest,1
104,more,1
106,less,1
107,they,1
109,highlight,1
71,colonise,1
111,unaffected,1
113,introduction,1
115,symbiotic,1
116,association,1
117,most,1
118,terrestrial,1
119,Clapp,1
127,nutrition,1
128,Smith,1
129,2011,1
130,protect,1
132,pathogen,1
133,Wehner,1
72,despite,1
70,length,1
135,herbivorous,1
36,limit,1
3,simultaneous,1
14,abstract,1
15,spatial,1
17,temporal,1
18,nature,1
19,precise,1
20,interaction,1
23,their,1
24,subsequent,1
30,still,1
32,subject,1
33,where,1
34,our,1
38,research,1
69,cent,1
39,examine,1
44,structural,1
45,Plantago,1
46,lanceolata,1
47,inoculate,1
49,one,1
57,infectivity,1
58,similar,1
59,for,1
60,each,1
62,species,1
65,together,1
68,per,1
134,2010,1
136,insect,1
235,wall,1
217,may,1
199,such,1
202,relate,1
203,protein,1
204,polysaccharide,1
205,physical,1
207,hydrophobicity,1
209,Upadhyaya,1
210,1996,1
211,Anderson,1
213,product,1
214,microbiota,1
215,food,1
216,web,1
218,change,1
197,extracellular,1
219,Filion,1
221,Marschner,1
222,Baumann,1
224,mycelia,1
225,exert,1
226,direct,1
227,when,1
228,hyphae,1
229,enmesh,1
230,Miller,1
231,1990,1
233,include,1
234,width,1
198,compound,1
196,secrete,1
137,Gange,1
169,assist,1
138,2005,1
141,saprotrophic,1
143,contribute,1
149,Six,1
155,through,1
156,enmeshment,1
157,release,1
158,organic,1
159,residue,1
162,support,1
163,many,1
166,produce,1
167,exudate,1
170,Morel,1
195,surround,1
171,1991,1
174,Hinsinger,1
175,2009,1
180,sorptivity,1
181,repellency,1
184,Traoré,1
185,widely,1
186,acknowledge,1
187,benefit,1
188,albeit,1
192,radiate,1
193,away,1
194,into,1
363,homogeneous,1
