,index,Count
52,the,42
1,of,30
24,be,29
7,and,27
42,to,23
48,a,16
4,fibre,14
174,have,12
141,],11
27,for,10
30,in,10
20,-,10
12,cap,9
13,material,9
63,polymer,9
72,by,9
19,β,8
139,[,8
56,at,8
17,ha,8
99,use,7
3,phosphate,7
60,c,7
6,electrospinning,7
144,HA,7
10,nanoparticle,7
59,°,7
55,treatment,6
31,bone,6
76,that,6
124,they,6
22,tcp,6
28,their,6
39,submicrofibre,6
8,sintering,5
98,produce,5
5,through,5
57,temperature,5
2,calcium,5
117,ceramic,5
15,as,5
178,pure,4
143,CaP,4
97,can,4
103,solution,4
9,hydroxyapatite,4
61,apply,4
230,precursor,4
232,on,4
36,application,4
106,heat,3
69,matrix,3
65,with,3
102,PLGA,3
112,scaffold,3
54,thermal,3
53,route,3
214,sol,3
14,such,3
93,result,3
21,tricalcium,3
231,perform,3
152,usually,3
32,tissue,3
160,more,3
94,make,3
159,ratio,3
111,sinter,3
78,sample,3
237,investigate,3
95,hydroxypatite,2
293,upto,2
64,fill,2
101,from,2
238,Wu,2
239,et,2
177,repair,2
240,al,2
110,main,2
157,/,2
113,approach,2
241,.,2
283,an,2
162,than,2
277,report,2
125,also,2
165,mix,2
275,800,2
234,however,2
167,help,2
88,ray,2
35,delivery,2
45,this,2
44,biocompatibility,2
154,vary,2
218,13,2
38,into,2
259,concentration,2
34,drug,2
222,production,2
33,engineering,2
26,know,2
215,gel,2
23,ca3(po4)2,2
208,7,2
16,synthetic,2
46,paper,2
49,new,2
51,create,2
253,Kim,2
87,x,2
86,spectroscopy,2
190,mechanical,2
191,property,2
252,nanofibre,2
227,it,2
306,we,2
225,high,2
197,type,2
68,vaporise,2
67,aggregation,2
198,particle,2
62,electrospun,2
251,generation,1
250,1h,1
249,600,1
254,16,1
248,collect,1
0,fabrication,1
226,voltage,1
247,c2h5o)3po,1
246,ca(no3)2·4h2o,1
216,pyrolysis,1
217,8,1
219,simple,1
220,technology,1
221,allow,1
223,nano-,1
224,micro,1
256,strategy,1
228,different,1
229,chemical,1
233,"14,15",1
235,remain,1
236,poorly,1
242,microfibre,1
243,electrospinne,1
244,mixture,1
245,contain,1
255,base,1
289,stable,1
257,apatite,1
258,adjust,1
294,1200,1
295,18,1
296,20,1
297,decomposition,1
298,low,1
299,observe,1
300,deficient,1
301,19,1
302,obtain,1
303,previous,1
304,research,1
305,article,1
307,demonstrate,1
308,incorporate,1
309,poly(lactic,1
310,co,1
311,glycolic,1
312,acid,1
313,50,1
314,%,1
315,weight,1
316,volume,1
317,within,1
318,here,1
319,composite,1
320,force,1
321,lead,1
292,atmosphere,1
291,argon,1
290,air,1
272,colleague,1
260,could,1
261,diameter,1
262,range,1
263,few,1
264,micrometre,1
265,hundred,1
266,nanometre,1
267,calcination,1
268,700,1
269,2h,1
270,Tadjiev,1
271,same,1
273,between,1
212,extrusion,1
274,500,1
276,17,1
278,occur,1
279,above,1
280,1000,1
281,choice,1
282,important,1
284,effect,1
285,Most,1
286,investigator,1
287,agree,1
288,cap=1.67,1
213,precipitation,1
161,soluble,1
211,spinning,1
118,introduction,1
92,confirm,1
96,highlight,1
100,combination,1
104,highly,1
105,concentrate,1
107,evaporate,1
108,induce,1
109,identify,1
114,potentially,1
115,applicable,1
116,variety,1
119,support,1
90,photoelectron,1
120,ingrowth,1
121,promote,1
122,integration,1
123,1,1
126,non,1
127,toxic,1
128,biodegradable,1
129,easily,1
130,adsorb,1
131,bioactive,1
132,molecule,1
91,analysis,1
89,diffraction,1
134,these,1
66,cause,1
11,abstract,1
18,ca10(po4)6·(oh)2,1
25,well,1
29,potential,1
37,process,1
40,might,1
41,contribute,1
43,improve,1
47,present,1
50,method,1
58,1100,1
70,image,1
85,infrared,1
71,take,1
73,electron,1
74,microscopy,1
75,reveal,1
77,treat,1
79,maintain,1
80,submicrofibrous,1
81,morphology,1
82,moreover,1
83,fourier,1
84,transform,1
133,surface,1
135,characteristic,1
210,include,1
194,clinical,1
181,solid,1
182,body,1
183,many,1
184,but,1
185,face,1
186,issue,1
187,too,1
188,brittle,1
189,poor,1
192,severely,1
193,obstruct,1
195,6,1
179,or,1
196,other,1
199,generally,1
200,successful,1
201,defect,1
202,damage,1
203,furthermore,1
204,disperse,1
205,reinforcement,1
206,purpose,1
207,improved,1
209,several,1
180,5,1
176,effective,1
136,useful,1
153,degradability,1
137,both,1
138,TE,1
140,"2,3",1
142,among,1
145,ca10po46·(oh)2,1
146,most,1
147,widely,1
148,form,1
149,crystal,1
150,find,1
151,human,1
155,accord,1
175,show,1
156,ca,1
158,p,1
163,4,1
164,therefore,1
166,may,1
168,control,1
169,some,1
170,extent,1
171,degradation,1
172,te,1
173,particular,1
322,creation,1
