,index,Count
1,and,14
65,the,13
56,be,12
9,co2,9
35,of,9
24,sorbent,7
54,a,7
3,element,6
21,use,6
10,capture,6
37,elemental,5
47,to,5
33,analysis,5
23,base,5
70,carbonation,5
2,trace,5
28,on,4
34,undertake,4
71,calcination,4
63,limestone,4
5,from,4
62,in,4
26,gas,4
36,for,3
53,gaseous,3
88,concentration,3
51,partitioning,3
116,bed,3
97,which,3
13,equilibrium,3
22,Ca,3
4,emission,3
79,MS,3
78,ICP,3
115,fluidise,3
112,looping,2
119,particulate,2
118,whereby,2
111,calcium,2
60,impurity,2
55,have,2
72,condition,2
67,release,2
64,that,2
57,investigate,2
69,under,2
87,so2,2
46,modelling,2
103,provide,2
6,post,2
95,sample,2
8,combustion,2
99,process,2
12,experimental,2
17,pilot,2
18,scale,2
19,25kwth,2
20,reactor,2
25,flue,2
45,thermodynamic,2
27,sampling,2
89,carbonator,2
129,reaction,2
86,mass,2
85,effect,2
123,comprise,2
82,identify,2
107,regard,1
109,realistic,1
102,quantity,1
101,molar,1
100,also,1
104,useful,1
105,information,1
106,with,1
108,stability,1
121,this,1
110,introduction,1
113,method,1
137,exothermic,1
136,1,1
135,.,1
134,Eq,1
133,by,1
132,cyclic,1
131,therefore,1
130,subsequent,1
128,reversible,1
127,make,1
126,cycle,1
125,contain,1
124,derive,1
122,case,1
120,within,1
117,technology,1
114,utilise,1
98,show,1
0,minor,1
96,analyse,1
50,abstract,1
48,support,1
44,21,1
43,9,1
42,software,1
41,MTDATA,1
40,out,1
39,carry,1
38,sensitivity,1
32,EDS,1
31,29,1
30,Method,1
29,EPA,1
16,test,1
15,highlight,1
14,calculation,1
11,coal,1
7,-,1
49,work,1
52,include,1
94,system,1
58,naturally,1
93,bubbler,1
92,phase,1
91,solid,1
90,between,1
84,present,1
83,other,1
81,SP52,1
80,Longcliffe,1
77,Spectrometry,1
76,Mass,1
75,Plasma,1
74,Coupled,1
73,inductively,1
68,environment,1
66,potential,1
61,find,1
59,occur,1
138,endothermic,1
