,index,Count
5,the,226
4,of,97
13,in,72
22,be,71
31,and,70
11,equation,62
25,to,56
55,a,42
44,by,36
27,wave,35
49,term,35
10,Boussinesq,28
24,order,24
8,-,23
238,.,23
237,al,23
236,et,23
0,an,21
7,non,21
61,scheme,20
18,form,18
9,linear,18
30,breaking,18
17,propose,14
53,vertical,13
6,fully,13
2,contravariant,13
54,vorticity,13
50,relate,12
62,for,12
240,use,12
64,on,12
75,finite,12
145,depth,12
63,solution,11
102,model,11
88,shock,10
175,water,10
127,present,10
19,which,10
97,method,10
14,this,10
113,zone,9
112,surf,9
47,motion,9
85,surface,9
26,simulate,9
29,phenomenon,9
3,formulation,9
133,break,9
153,base,8
208,momentum,8
20,Christoffel,8
161,dispersion,8
158,velocity,8
21,symbol,8
78,conservative,7
76,volume,7
70,solve,7
80,above,7
111,dissipation,7
1,integral,7
196,introduce,7
125,numerical,7
209,improve,7
198,can,7
81,mention,7
36,represent,7
52,second,7
33,current,6
121,with,6
91,Riemann,6
105,additional,6
56,new,6
108,into,6
48,retain,6
83,convective,6
45,Chen,6
185,1992,6
77,difference,6
142,these,6
213,1993,6
74,hybrid,6
285,that,6
200,as,6
144,from,5
296,not,5
184,Sørensen,5
110,energy,5
140,dimensional,5
183,Madsen,5
212,Nwogu,5
32,nearshore,5
252,induce,5
42,follow,5
150,variable,5
89,capture,5
469,section,5
84,free,5
283,2005,5
71,they,5
87,discretise,5
187,express,4
59,essentially,4
15,paper,4
192,where,4
397,strategy,4
41,region,4
160,frequency,4
72,high,4
129,capturing,4
315,roller,4
132,simulation,4
34,computational,4
16,we,4
176,h0,4
258,obtain,4
269,conservation,4
94,dispersive,4
98,make,4
256,govern,4
181,up,4
51,approximation,4
92,solver,4
43,approach,4
251,1999,4
107,take,4
244,consequently,4
155,distribution,4
189,average,3
433,law,3
193,/,3
179,l0,3
411,Gallerano,3
177,deep,3
180,ratio,3
299,shallow,3
207,integrate,3
407,2004,3
291,presence,3
317,Svendsen,3
331,flux,3
342,permit,3
166,include,3
274,vector,3
344,do,3
273,directly,3
267,2003,3
260,give,3
255,viscosity,3
254,eddy,3
245,accuracy,3
352,Petti,3
355,problem,3
360,technique,3
225,expansion,3
224,power,3
223,o(μ2,3
217,at,3
215,extend,3
399,grid,3
210,property,3
170,able,3
239,1995,3
147,Euler,3
119,result,3
66,curvilinear,3
60,oscillatory,3
58,weight,3
57,Upwind,3
139,two,3
46,2006,3
86,elevation,3
40,coastal,3
146,integration,3
134,introduction,3
39,real,3
95,cell,3
152,standard,3
131,explicit,3
99,it,3
38,morphology,3
37,complex,3
35,domain,3
109,account,3
23,avoid,3
259,time,2
282,Erduran,2
300,many,2
67,coordinate,2
69,rearrange,2
289,source,2
288,consider,2
106,need,2
284,procedure,2
79,part,2
104,no,2
247,seaward,2
