,index,Count
13,and,23
15,the,19
22,of,18
3,for,17
28,be,15
2,bound,11
154,",",10
37,a,9
9,we,9
50,element,8
6,function,8
46,that,7
26,in,7
111,g,6
110,f,6
0,Amos,6
14,upper,6
12,low,6
36,ν,5
1,type,5
32,or,5
30,all,4
4,modify,4
49,great,4
5,bessel,4
44,set,4
7,ratio,4
16,rν,4
59,Rν,4
19,/,4
77,let,4
20,iν,3
21,by,3
116,f≤g,3
51,also,3
29,positive,3
69,family,3
39,integer,3
38,negative,3
24,gα,3
105,which,3
35,ν≥-1,3
54,minimal,3
33,equivalently,3
112,define,3
55,if,3
117,iff,3
119,with,2
180,β):gα,2
184,β,2
65,their,2
74,least,2
115,write,2
70,explicitly,2
113,on,2
81,these,2
114,real,2
40,give,2
121,analogously,2
42,explicit,2
92,1,2
11,investigate,2
130,G,2
129,g∈g,2
88,e.g.,2
31,t>0,2
34,where,2
106,integration,2
125,say,2
45,show,2
48,have,2
187,β:(α,2
53,its,2
107,take,2
150,[,1
152,"max(gν+1,ν+1,gν+1/2,ν+3/2)≤rν≤min(gν",1
151,],1
153,gν,1
148,11,1
149,16,1
142,generality,1
147,9,1
146,.,1
145,eq,1
144,ν≥0,1
143,β≥0,1
156,such,1
141,loss,1
140,without,1
139,always,1
138,follow,1
137,what,1
136,β(t)=tα+t2+β2,1
155,"ν+2,gν+1/2,ν+1/2",1
177,rν-1,1
157,re,1
189,β)∈uν,1
179,logarithm,1
181,"β≤rν},uν={(α",1
182,β≥rν,1
183,α,1
185,bind,1
186,glν={gα,1
188,"β)∈lν},guν={gα",1
190,correspond,1
134,maximum,1
191,this,1
192,paper,1
193,structure,1
194,GLν,1
195,GUν,1
196,under,1
197,condition,1
178,antiderivate,1
176,approximation,1
158,-,1
166,detail,1
159,establish,1
160,extend,1
161,several,1
162,publication,1
163,see,1
164,section,1
165,3,1
167,very,1
175,yield,1
168,attractive,1
169,because,1
170,they,1
171,allow,1
172,both,1
173,inversion,1
174,thus,1
135,maximal,1
99,recurrence,1
133,>,1
132,no,1
79,modified,1
78,order,1
76,introduction,1
75,respectively,1
73,describe,1
72,finally,1
71,computable,1
68,new,1
67,provide,1
66,envelope,1
64,as,1
63,0≤t≤∞,1
62,point,1
61,one,1
60,exactly,1
58,to,1
57,tangent,1
56,ν≥-1/2,1
52,characterize,1
47,it,1
43,description,1
41,an,1
27,case,1
25,β(t)=t/(α+t2+β2,1
23,form,1
18,iν+1,1
17,=,1
10,systematically,1
8,abstract,1
80,rν(t)=iν+1(t)/iν(t,1
82,importance,1
83,variety,1
102,log(iν)′(t)=iν′(t)iν(t)=iν+1(t)+(ν,1
131,there,1
128,minimum,1
127,f∈g.,1
126,incomparable,1
124,g≤f,1
123,nor,1
122,neither,1
120,<,1
118,f(t)≤g(t,1
109,log(iν)(t)=∫0trν(s)ds+νlog(t/2)-log(γ(ν+1,1
108,limit,1
104,from,1
103,t)iν(t)iν(t)=rν(t)+νt,1
101,Bessel,1
84,application,1
100,relation,1
98,know,1
97,well,1
96,fact,1
95,through,1
94,directly,1
93,either,1
91,analysis,1
90,numerical,1
89,7,1
87,statistic,1
86,include,1
85,area,1
198,rν>0,1
