,index,Count
23,the,113
3,of,69
25,be,44
27,to,30
4,Rhea,26
11,a,26
16,in,25
5,'s,23
24,wake,22
53,and,21
45,plasma,21
35,that,20
42,moon,18
7,interaction,17
0,energetic,16
1,electron,15
240,.,14
59,with,14
107,region,13
239,al,13
238,et,13
76,on,12
94,this,11
104,for,11
96,from,11
2,observation,10
80,these,10
100,flyby,10
31,by,9
183,magnetic,9
9,we,9
55,feature,9
184,field,8
57,not,8
74,flux,8
260,2008,7
34,show,7
86,within,7
176,small,7
81,dropout,7
72,broad,6
21,process,6
73,narrow,6
177,scale,6
251,downstream,6
279,/,6
32,pressure,6
253,or,5
64,absorb,5
65,datum,5
296,also,5
206,it,5
63,about,5
68,as,5
109,which,5
20,transport,5
14,an,5
116,have,5
78,side,4
75,depletion,4
363,more,4
340,LEMMS,4
246,appear,4
250,cavity,4
89,suggest,4
121,structure,4
99,Cassini,4
271,mach,4
272,number,4
113,cold,4
114,density,4
339,MIMI,4
69,they,4
41,Saturn,4
36,surface,4
33,gradient,4
29,instability,4
447,will,4
201,can,3
30,drive,3
17,lunar,3
174,should,3
149,possibility,3
108,focus,3
48,particle,3
142,may,3
47,however,3
112,magnetometer,3
205,exosphere,3
130,see,3
13,review,3
259,Khurana,3
128,flank,3
200,source,3
120,several,3
199,presence,3
389,size,3
127,near,3
278,low,3
220,radius,3
218,large,3
85,orbit,3
137,first,3
396,grain,3
160,such,3
6,magnetospheric,3
168,signature,3
61,current,3
190,at,3
82,absorption,3
241,2010,3
157,simulation,3
365,2007,3
309,boundary,3
87,Hill,3
88,sphere,3
156,hybrid,3
90,but,3
18,type,3
261,Roussos,3
222,km,3
95,study,3
322,two,3
97,all,3
124,most,3
267,flow,2
182,strong,2
181,probably,2
400,interpretation,2
265,direction,2
37,charging,2
38,important,2
185,magnitude,2
270,sonic,2
311,lead,2
408,around,2
409,other,2
166,energy,2
313,b,2
71,series,2
262,any,2
394,propose,2
19,local,2
369,take,2
370,place,2
231,surround,2
320,explanation,2
228,center,2
226,distance,2
245,perturbation,2
26,associate,2
248,primarily,2
214,very,2
28,flute,2
212,indicate,2
385,both,2
359,each,2
204,weak,2
202,ionized,2
310,diamagnetic,2
257,Simon,2
258,2012,2
194,could,2
165,increase,2
277,along,2
273,m,2
110,put,2
132,enhancement,2
125,common,2
123,observe,2
289,tube,2
290,enclose,2
162,e.g.,2
117,unique,2
115,ion,2
111,context,2
49,its,2
136,analysis,2
105,alternative,2
103,evidence,2
327,extend,2
295,extension,2
54,complex,2
444,identify,2
440,work,2
77,either,2
67,interesting,2
