,index,Count
15,of,33
23,the,30
4,-,23
18,and,22
2,in,18
21,be,16
123,],15
85,polymer,13
35,to,12
121,[,12
68,a,11
24,blend,11
0,morphology,11
1,control,10
31,annealing,9
7,heterojunction,9
12,by,8
13,vacuum,8
28,composition,8
3,co,8
57,as,7
55,efficiency,7
29,post,7
19,fullerene,7
100,thermal,7
147,have,7
81,this,6
32,demonstrate,6
34,show,6
160,we,6
6,bulk,6
52,device,6
93,molecule,5
69,result,5
39,%,5
107,phase,5
65,that,5
151,for,5
164,use,5
25,through,5
26,donor,5
27,acceptor,5
30,situ,5
178,molecular,4
66,enhance,4
92,small,4
94,system,4
14,evaporation,4
97,deposition,4
8,solar,4
9,cell,4
5,evaporate,4
167,production,4
136,allow,4
127,these,3
98,performance,3
200,with,3
22,report,3
163,deposit,3
90,from,3
99,well,3
126,on,3
17,PTh,3
189,two,3
108,separation,3
186,an,3
76,network,3
117,solution,3
120,photovoltaic,3
135,processing,3
258,study,3
40,high,3
265,group,3
72,development,3
46,pth,3
43,their,3
47,/,3
45,optimize,2
48,planar,2
103,:,2
297,side,2
188,nanoscale,2
16,polythiophene,2
225,however,2
56,improve,2
184,charge,2
50,furthermore,2
133,solvent,2
235,almost,2
132,advantage,2
54,conversion,2
118,process,2
172,far,2
53,power,2
51,anneal,2
174,which,2
59,80,2
49,counterpart,2
162,approach,2
10,abstract,2
78,wide,2
70,favorable,2
42,than,2
161,combine,2
149,both,2
157,roll,2
196,10,2
146,route,2
145,different,2
91,standard,2
20,c60,2
165,can,2
75,improvement,2
141,architecture,2
79,range,2
262,multilayer,1
256,or,1
263,complexity,1
261,separate,1
221,ex,1
257,percolate,1
222,"20,21",1
259,compete,1
260,naturally,1
234,often,1
249,nucleation,1
255,formation,1
254,rather,1
236,homogeneous,1
237,constituent,1
233,29,1
238,insufficient,1
239,percolation,1
232,"20,23",1
240,pathway,1
241,27,1
242,ease,1
231,challenge,1
230,remain,1
229,BHJs,1
243,crystallization,1
244,not,1
228,comparable,1
227,level,1
245,conducive,1
246,optimum,1
226,achieve,1
247,example,1
248,lead,1
224,22,1
250,growth,1
251,microcrystal,1
252,"20,28",1
223,additive,1
253,31,1
38,60,1
281,photoactive,1
264,our,1
312,mobility,1
299,packing,1
300,crystallinity,1
301,compare,1
302,its,1
303,soluble,1
304,poly(3,1
305,hexylthiophene,1
306,p3ht,1
307,significantly,1
308,transport,1
309,property,1
310,relatively,1
311,hole,1
313,4cm2,1
266,32,1
314,v,1
315,70,1
316,increase,1
317,37,1
318,moreover,1
319,lack,1
320,account,1
321,considerably,1
322,long,1
323,conjugation,1
324,length,1
325,here,1
326,C60,1
298,exhibit,1
296,without,1
295,follow,1
294,weight,1
267,also,1
268,other,1
269,33,1
270,35,1
271,conjugate,1
272,thermally,1
273,addition,1
274,ocvd,1
275,previously,1
276,Borelli,1
277,et,1
278,al,1
279,.,1
280,grow,1
219,related,1
282,film,1
283,require,1
284,FeCl3,1
285,oxidize,1
286,agent,1
287,36,1
288,retain,1
289,chemical,1
290,structure,1
291,after,1
292,but,1
293,decrease,1
220,"18,19",1
183,dissociation,1
218,thus,1
116,between,1
102,d,1
104,1:4,1
105,4:1,1
106,improved,1
109,superior,1
110,equivalent,1
111,oligomer,1
112,introduction,1
113,there,1
114,fierce,1
115,competition,1
119,organic,1
217,"16,17",1
122,"1,2",1
11,make,1
124,former,1
125,rely,1
128,3,1
129,5,1
130,latter,1
131,take,1
134,free,1
137,highly,1
138,complex,1
101,over,1
96,highlight,1
95,graphical,1
89,combination,1
41,photocurrent,1
44,thickness,1
37,about,1
36,generate,1
33,deposited,1
58,much,1
60,uv,1
61,vis,1
62,xrd,1
63,afm,1
64,analysis,1
67,photoresponse,1
71,morphological,1
73,upon,1
74,induce,1
77,across,1
80,20,1
82,illustrate,1
83,good,1
84,possible,1
86,multiple,1
87,parameter,1
88,differentiate,1
139,multi,1
140,junction,1
142,6,1
190,9,1
192,reach,1
193,100,1
194,internal,1
195,quantum,1
197,become,1
198,platform,1
199,fabrication,1
201,state,1
202,art,1
203,11,1
204,most,1
205,common,1
206,way,1
207,choice,1
208,"12,13",1
209,application,1
210,"14,15",1
211,gradient,1
212,therefore,1
213,precise,1
214,manipulation,1
215,horizontal,1
216,vertical,1
191,ability,1
187,interpenetrated,1
143,similar,1
185,extraction,1
144,inorganic,1
148,similarly,1
150,potential,1
152,low,1
153,cost,1
154,scale,1
155,up,1
156,mean,1
158,"7,8",1
159,work,1
166,ratio,1
168,merge,1
169,useful,1
170,aspect,1
171,material,1
173,identify,1
175,go,1
176,beyond,1
177,current,1
179,intimate,1
180,BHJ,1
181,efficient,1
182,exciton,1
327,effect,1
